position,token_id,token_char,token_loss,gradcam_gini,gradcam_peak,gradcam_coverage,gradcam_entropy,attention_gini,attention_peak,attention_coverage,attention_entropy,sample_id,image_cer
10,493,ia,9.570209503173828,0.5516895516901352,1.0,0.16493055555555555,0.9139368600530726,0.42729875607149825,1.0,0.057291666666666664,0.9418588187516933,1,0.125
11,4,.,11.019837379455566,0.6403350812436408,1.0,0.1875,0.8786384544910035,0.5437568253624026,1.0,0.036458333333333336,0.8978193469127336,1,0.125
12,21277, //,9.980215072631836,0.595572332625407,1.0,0.027777777777777776,0.8941247467547783,0.6394605110087472,1.0,0.03993055555555555,0.8630128495141576,1,0.125
13,2,</s>,0.16332268714904785,0.4762760972805673,1.0,0.012152777777777778,0.9281014445199246,0.6330077987689404,1.0,0.03993055555555555,0.8653701376510011,1,0.125
0,0,<s>,0.08466766029596329,0.9646640669915516,1.0,0.017361111111111112,0.5155679933992897,0.5716879379410231,1.0,0.027777777777777776,0.8866375699158356,2,0.07407407407407407
1,0,<s>,8.453694343566895,0.8105160099021793,1.0,0.013888888888888888,0.7719205651006835,0.5794844632257159,1.0,0.019097222222222224,0.901883797192089,2,0.07407407407407407
2,387,B,12.133166313171387,0.7224010481048735,1.0,0.0642361111111111,0.8400409558379207,0.5340351544934379,1.0,0.046875,0.9099178720807289,2,0.07407407407407407
3,3760,ail,13.383536338806152,0.6848210842402322,1.0,0.1076388888888889,0.8593121727112057,0.5473014318008245,1.0,0.03298611111111111,0.9020548434956981,2,0.07407407407407407
4,493,ia,12.979147911071777,0.7743086301644813,1.0,0.08333333333333333,0.8109181470595325,0.5319815609307619,1.0,0.036458333333333336,0.9165093814552908,2,0.07407407407407407
5,3087, ne,15.788565635681152,0.5559735460399304,1.0,0.15625,0.9124777150507938,0.5323723499276782,1.0,0.029513888888888888,0.9126543878775478,2,0.07407407407407407
6,218, don,12.87868881225586,0.6559913220551254,1.0,0.11458333333333333,0.8746217171279179,0.5095362087855277,1.0,0.034722222222222224,0.917108118538231,2,0.07407407407407407
7,102,a,15.205870628356934,0.6336549497287285,1.0,0.08159722222222222,0.8823364305628457,0.4153011898508425,1.0,0.043402777777777776,0.9502525409997639,2,0.07407407407407407
8,364, e,17.812650680541992,0.7140083261923718,1.0,0.07465277777777778,0.8478984329201152,0.46195089742288653,1.0,0.03125,0.9347150848855236,2,0.07407407407407407
9,16139, potent,13.342912673950195,0.6649949498246994,1.0,0.013888888888888888,0.8646749994715093,0.5165181450218883,1.0,0.034722222222222224,0.9148184236994366,2,0.07407407407407407
10,493,ia,10.156820297241211,0.8045728379185362,1.0,0.06770833333333333,0.7872359611014665,0.4909475201028455,1.0,0.036458333333333336,0.9267969913939799,2,0.07407407407407407
11,1589, /,12.600784301757812,0.510853658322165,1.0,0.13541666666666666,0.9273505662511426,0.6508384673152285,1.0,0.036458333333333336,0.8610501682005525,2,0.07407407407407407
12,2,</s>,0.2540648281574249,0.6723651392847272,1.0,0.013888888888888888,0.8607670415558943,0.6286175718472724,1.0,0.034722222222222224,0.8683838534880987,2,0.07407407407407407
0,0,<s>,0.0717567726969719,0.9716967386678574,1.0,0.012152777777777778,0.4788858382450852,0.5894059930709783,1.0,0.026041666666666668,0.8809289745531926,3,0.14814814814814814
1,0,<s>,8.801725387573242,0.8467944517449266,1.0,0.012152777777777778,0.7423333055917499,0.4648673247396973,1.0,0.04513888888888889,0.9338490504430399,3,0.14814814814814814
2,139,o,17.640295028686523,0.5149349462396631,1.0,0.03298611111111111,0.9206957397361221,0.4921914945206869,1.0,0.08159722222222222,0.9299562466297623,3,0.14814814814814814
3,7758, mad,12.697710990905762,0.7000245395279852,1.0,0.078125,0.8504428217066082,0.5546581191820099,1.0,0.024305555555555556,0.8933120517517096,3,0.14814814814814814
4,241,re,7.578526020050049,0.6177046585759669,1.0,0.16319444444444445,0.8890606508633218,0.5054398690258142,1.0,0.03993055555555555,0.9189554936375173,3,0.14814814814814814
5,263, de,17.527950286865234,0.5920177678917065,1.0,0.1579861111111111,0.8990972428494337,0.5534379366102871,1.0,0.022569444444444444,0.8994784960577412,3,0.14814814814814814
6,444, far,15.139873504638672,0.44813872492062656,1.0,0.23958333333333334,0.9399391240749163,0.44371760417406847,1.0,0.029513888888888888,0.9338863355364143,3,0.14814814814814814
7,7670, pen,14.820465087890625,0.6899249686698063,1.0,0.19444444444444445,0.8538785267795833,0.5400676799133408,1.0,0.022569444444444444,0.9087164968588013,3,0.14814814814814814
8,37403,itent,13.764805793762207,0.6428676179219979,1.0,0.19791666666666666,0.8792254884058021,0.502707241170937,1.0,0.029513888888888888,0.91852330163967,3,0.14814814814814814
9,493,ia,11.196464538574219,0.7501292003760336,1.0,0.05381944444444445,0.8243797912347982,0.426995727465429,1.0,0.043402777777777776,0.9395400910534705,3,0.14814814814814814
10,1589, /,12.671695709228516,0.42807813846351683,1.0,0.2621527777777778,0.9465301833276265,0.6343268116870397,1.0,0.036458333333333336,0.8683669739186635,3,0.14814814814814814
11,2,</s>,0.11667753756046295,0.9371917423559093,1.0,0.017361111111111112,0.6077484473890133,0.6294019902288015,1.0,0.036458333333333336,0.8711689824448905,3,0.14814814814814814
0,0,<s>,0.08999693393707275,0.9660642958071046,1.0,0.019097222222222224,0.508402653684243,0.5943892607173844,1.0,0.03125,0.8672454953253953,4,0.10714285714285714
1,0,<s>,13.0712251663208,0.7709343177749566,1.0,0.010416666666666666,0.8020302660387107,0.6700968561059433,1.0,0.059027777777777776,0.8427956265494209,4,0.10714285714285714
2,705,v,14.822677612304688,0.7562167774916575,1.0,0.03298611111111111,0.8194667112245544,0.6076552932077601,1.0,0.03819444444444445,0.863636718400479,4,0.10714285714285714
3,4104,ole,13.71071720123291,0.5031184035317451,1.0,0.1840277777777778,0.9258950972439852,0.5914776740310763,1.0,0.05555555555555555,0.8766774986444962,4,0.10714285714285714
4,4992,mo,16.51227378845215,0.703985503461751,1.0,0.0798611111111111,0.8496642609439528,0.47063645550697575,1.0,0.034722222222222224,0.9321031028009815,4,0.10714285714285714
5,10, a,15.821410179138184,0.6742508211981277,1.0,0.1267361111111111,0.8666786418736102,0.5055540960514455,1.0,0.027777777777777776,0.9108403217952802,4,0.10714285714285714
6,3055, te,16.802967071533203,0.754110822840871,1.0,0.15104166666666666,0.8224089327075557,0.6022472557251712,1.0,0.036458333333333336,0.8718536177811783,4,0.10714285714285714
7,11031, fare,14.837873458862305,0.6551352101156147,1.0,0.15625,0.8732869557972985,0.5219549280732332,1.0,0.03298611111111111,0.916065486289302,4,0.10714285714285714
8,6168, ob,15.024392127990723,0.6608589637546605,1.0,0.13194444444444445,0.8677305766408059,0.4607195482228572,1.0,0.026041666666666668,0.9307554379772829,4,0.10714285714285714
9,196,ed,10.214211463928223,0.7129454596242237,1.0,0.08506944444444445,0.8401518358540322,0.5712115112551954,1.0,0.029513888888888888,0.8912111830296624,4,0.10714285714285714
10,1342,ent,12.615495681762695,0.7186136609348313,1.0,0.036458333333333336,0.8409850114013488,0.49276038100446384,1.0,0.03298611111111111,0.9145014628955996,4,0.10714285714285714
11,493,ia,10.758695602416992,0.8554261138421007,1.0,0.10243055555555555,0.7337368784698409,0.4646795402365036,1.0,0.03298611111111111,0.9275422431396168,4,0.10714285714285714
12,1589, /,13.005715370178223,0.483018582518018,1.0,0.16666666666666666,0.932074295002479,0.6682691553697289,1.0,0.043402777777777776,0.838962388861172,4,0.10714285714285714
13,2,</s>,0.5784361362457275,0.649329480951305,1.0,0.008680555555555556,0.8750682380047078,0.5920645397842885,1.0,0.041666666666666664,0.8734904858945316,4,0.10714285714285714
0,0,<s>,0.07555795460939407,0.9529971530454493,1.0,0.024305555555555556,0.5604949554889929,0.5662755255332728,1.0,0.020833333333333332,0.8893214964763255,5,0.0
1,0,<s>,8.861318588256836,0.8667040452521382,1.0,0.024305555555555556,0.7269158819712703,0.4645064531233194,1.0,0.0642361111111111,0.9383030061646489,5,0.0
2,242,e,17.384592056274414,0.7256110610294577,1.0,0.08159722222222222,0.8305505116984201,0.44916544368742595,1.0,0.029513888888888888,0.9355041484913832,5,0.0
3,27655, stare,12.05705451965332,0.7536662471720221,1.0,0.08854166666666667,0.8250973604865616,0.4384290716437733,1.0,0.043402777777777776,0.9448677332890404,5,0.0
4,10, a,9.701643943786621,0.6727305632273337,1.0,0.09722222222222222,0.8618207017901878,0.5465455528444745,1.0,0.026041666666666668,0.9065111248468737,5,0.0
5,897, la,14.302969932556152,0.5962254591691591,1.0,0.11284722222222222,0.8939250426932839,0.5944912183645319,1.0,0.022569444444444444,0.8826815990027165,5,0.0
6,326, t,14.542699813842773,0.6466202465403219,1.0,0.09375,0.8703988989771069,0.6061690515314897,1.0,0.027777777777777776,0.8758077131865825,5,0.0
7,4324,ua,15.116800308227539,0.5563148288738458,1.0,0.23958333333333334,0.9128477152128112,0.5165309879141484,1.0,0.03819444444444445,0.9176075287325843,5,0.0
8,1203, sign,12.369173049926758,0.9058306254658999,1.0,0.06944444444444445,0.6671755597859383,0.5135649374690017,1.0,0.017361111111111112,0.9140684456743577,5,0.0
9,7228,oria,12.669387817382812,0.6896214716049358,1.0,0.2309027777777778,0.8555242472893515,0.4329031359408171,1.0,0.046875,0.9407446171283593,5,0.0
10,4,.,11.26184368133545,0.6857852165083727,1.0,0.13020833333333334,0.8576039602843734,0.5653265652675421,1.0,0.041666666666666664,0.8889616990762778,5,0.0
11,21277, //,10.099322319030762,0.6222471476386864,1.0,0.057291666666666664,0.8847294283665831,0.6696751414406406,1.0,0.03125,0.8498180525765837,5,0.0
12,2,</s>,1.2283304929733276,0.8200845635677305,1.0,0.020833333333333332,0.7713859703815967,0.5603523814943818,1.0,0.03993055555555555,0.8998548729459896,5,0.0
0,0,<s>,0.08482449501752853,0.9283302726675395,1.0,0.017361111111111112,0.6246915590255004,0.590982707740892,1.0,0.024305555555555556,0.8799516099727458,6,0.2413793103448276
1,0,<s>,9.181940078735352,0.8525101436549551,1.0,0.012152777777777778,0.7327262048723756,0.5049415200889817,1.0,0.04861111111111111,0.9268486803866056,6,0.2413793103448276
2,25675,Sign,13.437492370605469,0.733776760172536,1.0,0.07118055555555555,0.8310395690901865,0.4999968925908973,1.0,0.020833333333333332,0.9189890277154616,6,0.2413793103448276
3,7228,oria,12.789790153503418,0.8007042188323783,0.9349366,0.043402777777777776,0.7871697181689723,0.6199345681448847,1.0,0.03298611111111111,0.8795311961633488,6,0.2413793103448276
4,449, k,13.286867141723633,0.6797659084808427,1.0,0.03993055555555555,0.8606541359914507,0.5620587558385159,1.0,0.027777777777777776,0.8973218122260953,6,0.2413793103448276
5,108,',12.273080825805664,0.585549469280997,1.0,0.10590277777777778,0.897700214662676,0.5147100641337647,1.0,0.03993055555555555,0.9177424902677564,6,0.2413793103448276
6,2001,af,12.294390678405762,0.5928598106269829,1.0,0.1076388888888889,0.8991590595837204,0.5838030523722748,1.0,0.034722222222222224,0.8909722433467699,6,0.2413793103448276
7,3917,ran,16.749534606933594,0.5960639995668553,1.0,0.22743055555555555,0.8951103635691711,0.4791320889381292,1.0,0.043402777777777776,0.9280157713275029,6,0.2413793103448276
8,7930,chi,14.665236473083496,0.7105255441901144,1.0,0.036458333333333336,0.84512313162375,0.48922864407164113,1.0,0.05381944444444445,0.9275691004100958,6,0.2413793103448276
9,4600, lo,11.895735740661621,0.7664271389008386,1.0,0.05381944444444445,0.8128427930766772,0.5397050675881006,1.0,0.034722222222222224,0.9119047099337034,6,0.2413793103448276
10,2731, core,11.936440467834473,0.6490175274075809,1.0,0.13541666666666666,0.8717401870745743,0.392479104376122,1.0,0.050347222222222224,0.9495402981899111,6,0.2413793103448276
11,1589, /,12.79643440246582,0.5718821057139729,1.0,0.1076388888888889,0.9054421604696258,0.4397610920885453,1.0,0.0763888888888889,0.9430217835756176,6,0.2413793103448276
12,2,</s>,5.54818058013916,0.42844454253893094,1.0,0.010416666666666666,0.9459150167971028,0.46965217284615934,1.0,0.05555555555555555,0.9253121894461597,6,0.2413793103448276
0,0,<s>,0.08257626742124557,0.9490255155356,1.0,0.022569444444444444,0.5663861127726151,0.59239500568149,1.0,0.029513888888888888,0.8723070405263594,7,0.125
1,0,<s>,7.080249786376953,0.888134872188334,1.0,0.013888888888888888,0.6876630809225626,0.4914752429212641,1.0,0.027777777777777776,0.9258746166997373,7,0.125
2,8025,è,13.291544914245605,0.6695252084503289,1.0,0.11284722222222222,0.8660549980482146,0.5267231415487772,1.0,0.03993055555555555,0.9054426105914775,7,0.125
3,897, la,14.618550300598145,0.5595216425569132,1.0,0.13020833333333334,0.9075307258610625,0.6350869742880485,1.0,0.027777777777777776,0.8587147109735117,7,0.125
4,326, t,14.799802780151367,0.6410556676502552,1.0,0.1076388888888889,0.8743869785823071,0.6250642271545499,1.0,0.046875,0.8607832459425521,7,0.125
5,4324,ua,15.01265811920166,0.543015840275713,1.0,0.13194444444444445,0.9140238836110491,0.5459909221705295,1.0,0.052083333333333336,0.908435470782784,7,0.125
6,7758, mad,13.22591781616211,0.6057962424110759,1.0,0.1597222222222222,0.8936029054881536,0.6144281471447477,1.0,0.017361111111111112,0.8611708758770906,7,0.125
7,241,re,12.7523193359375,0.5789057544816256,1.0,0.1267361111111111,0.9040610365882914,0.4890579852792085,1.0,0.04513888888888889,0.9213850263315431,7,0.125
8,385, d,11.579509735107422,0.5849758528751015,1.0,0.1753472222222222,0.9000898365525263,0.6399242769014417,1.0,0.029513888888888888,0.8541954875834202,7,0.125
9,108,',14.024991989135742,0.741047692111251,1.0,0.09895833333333333,0.8268857696232879,0.636649677904034,1.0,0.052083333333333336,0.8605533086966917,7,0.125
10,424,am,12.286246299743652,0.5797657097589952,1.0,0.06597222222222222,0.9033906551106378,0.5296094247251313,1.0,0.041666666666666664,0.90287594077333,7,0.125
11,1688,ore,11.98989200592041,0.8442183021446452,1.0,0.03819444444444445,0.752132158219907,0.4342717662616158,1.0,0.04861111111111111,0.9352682846411433,7,0.125
12,1589, /,13.814924240112305,0.3996516786422222,1.0,0.1892361111111111,0.9535996470882818,0.6637863260484795,1.0,0.041666666666666664,0.8427506893845692,7,0.125
13,2,</s>,0.2074090540409088,0.7729920967777506,1.0,0.012152777777777778,0.8064846718821714,0.6494105209673833,1.0,0.03125,0.8501424403909721,7,0.125
0,0,<s>,0.07469441741704941,0.9070810802495224,1.0,0.05555555555555555,0.6612294501262662,0.5604920837494092,1.0,0.022569444444444444,0.8845372263359487,8,0.0
1,0,<s>,6.391627311706543,0.8950498873770829,1.0,0.013888888888888888,0.6660474043852047,0.4601169477230871,1.0,0.03125,0.9322944796082212,8,0.0
2,1090,se,13.554201126098633,0.596704117353493,1.0,0.19270833333333334,0.8964269699851091,0.5352936797577179,1.0,0.026041666666666668,0.9045773263520798,8,0.0
3,128, ',9.934257507324219,0.7553130627650659,1.0,0.05381944444444445,0.81915230111121,0.6029339713532207,1.0,0.03125,0.8759847611148796,8,0.0
4,462,l,15.55473518371582,0.5942916444725532,1.0,0.050347222222222224,0.8950446457788371,0.45781554240151756,1.0,0.026041666666666668,0.9280415783136614,8,0.0
5,2241, sa,14.315595626831055,0.6583546356536121,1.0,0.19270833333333334,0.8718562434919793,0.5245160119999548,1.0,0.046875,0.9071455715967077,8,0.0
6,29270,pes,9.989866256713867,0.7093304411063976,1.0,0.052083333333333336,0.847665269800985,0.608296802608002,1.0,0.022569444444444444,0.8691587382556327,8,0.0
7,1090,se,16.247270584106445,0.6658446812398708,1.0,0.1284722222222222,0.871780998122453,0.4735719321132865,1.0,0.036458333333333336,0.9283564385488575,8,0.0
8,4600, lo,14.18189811706543,0.6845570228066098,1.0,0.07465277777777778,0.8608948011414409,0.5205654315746091,1.0,0.022569444444444444,0.9105869031928279,8,0.0
9,3723, pe,12.781994819641113,0.6853192655472105,1.0,0.09722222222222222,0.8599824791685508,0.5354611473222091,1.0,0.03993055555555555,0.9069748253743332,8,0.0
10,7309,cc,12.072640419006348,0.7708857527079582,1.0,0.050347222222222224,0.8110945948253607,0.47999093120091363,1.0,0.057291666666666664,0.9249340870908134,8,0.0
11,415,at,11.64928913116455,0.6459743819263688,1.0,0.0798611111111111,0.8758579017730362,0.454492451764432,1.0,0.03819444444444445,0.9287165360301397,8,0.0
12,1688,ore,12.76824951171875,0.7714432566084601,1.0,0.024305555555555556,0.8054252350841158,0.41961489780559225,1.0,0.03993055555555555,0.9416248304091684,8,0.0
13,1589, /,11.974246978759766,0.5482701382675348,1.0,0.125,0.9135275492493485,0.42205834348069615,1.0,0.029513888888888888,0.9415138753727484,8,0.0
14,10, a,14.457999229431152,0.6496186362402427,1.0,0.08854166666666667,0.8788284809326884,0.45537081340929086,1.0,0.029513888888888888,0.9306891200244801,8,0.0
15,3055, te,12.131457328796387,0.6494420954039506,1.0,0.1579861111111111,0.8789182802420832,0.6344559435679009,1.0,0.034722222222222224,0.8589495245394312,8,0.0
16,2,</s>,0.5571905970573425,0.7993019031754085,1.0,0.010416666666666666,0.7814464188258435,0.5970726165291771,1.0,0.026041666666666668,0.8752959246413102,8,0.0
0,0,<s>,0.08295685052871704,0.9590412890471955,1.0,0.015625,0.5378081389854377,0.6022994518992428,1.0,0.03125,0.8756672001485738,9,0.1
1,0,<s>,9.008565902709961,0.7538083572589824,1.0,0.017361111111111112,0.8192679074067633,0.6249051002994994,1.0,0.03993055555555555,0.8790624692752133,9,0.1
2,417,d,10.850915908813477,0.7584266188508253,1.0,0.11979166666666667,0.8193039921752,0.6863041465622932,1.0,0.024305555555555556,0.8416181828059367,9,0.1
3,19864,onna,11.795952796936035,0.7455171454544907,1.0,0.07465277777777778,0.8259345871305427,0.4875102518316825,1.0,0.03993055555555555,0.9249378381062434,9,0.1
4,5494, ret,11.763971328735352,0.6359856621632443,1.0,0.2552083333333333,0.8777763961248757,0.6086399861879102,1.0,0.020833333333333332,0.8762637616425647,9,0.1
5,4244,orn,10.962539672851562,0.7607835591583714,1.0,0.0920138888888889,0.8180536286917562,0.536810176399789,1.0,0.052083333333333336,0.9106592977906273,9,0.1
6,8954,aria,12.849835395812988,0.5574943234460139,1.0,0.2552083333333333,0.9090608400752774,0.4035976961661185,1.0,0.036458333333333336,0.9478320857630788,9,0.1
7,4,.,9.87407112121582,0.6074323542716407,1.0,0.07291666666666667,0.8941181449676214,0.5740067943246971,1.0,0.03993055555555555,0.8871807919704116,9,0.1
8,21277, //,9.312956809997559,0.6961151594731576,1.0,0.06597222222222222,0.8515003079766403,0.6823864196339351,1.0,0.036458333333333336,0.8473462834488159,9,0.1
9,2,</s>,0.2635766863822937,0.8115313244576841,1.0,0.043402777777777776,0.7808170734569944,0.6636906269989595,1.0,0.03819444444444445,0.8547192793780687,9,0.1
0,0,<s>,0.07844534516334534,0.9649445192978066,1.0,0.017361111111111112,0.5148058620842176,0.5852566322359367,1.0,0.024305555555555556,0.8827095065575158,10,0.03571428571428571
1,0,<s>,8.563912391662598,0.9043430089780664,1.0,0.013888888888888888,0.6603208791688061,0.522585160744389,1.0,0.027777777777777776,0.9176115798292487,10,0.03571428571428571
2,27814,Ret,11.70111083984375,0.6778782663138831,1.0,0.029513888888888888,0.8612825060962881,0.5567852668013831,1.0,0.03125,0.8959661952496851,10,0.03571428571428571
3,4244,orn,13.809926986694336,0.7022502258236394,1.0,0.07465277777777778,0.8521679887231843,0.599045781240958,1.0,0.04513888888888889,0.8840295639076494,10,0.03571428571428571
4,118,i,14.969417572021484,0.6105189276142167,1.0,0.0642361111111111,0.8932242029703384,0.46000380148860764,1.0,0.03819444444444445,0.9369163307804781,10,0.03571428571428571
5,10, a,11.962130546569824,0.6963228379302508,1.0,0.11284722222222222,0.8564442213337189,0.6157543961197456,1.0,0.024305555555555556,0.8770591269543467,10,0.03571428571428571
6,326, t,13.711637496948242,0.5727953553769798,1.0,0.125,0.9037464014140211,0.6291596645115427,1.0,0.03298611111111111,0.8673579507679874,10,0.03571428571428571
7,4324,ua,13.80215835571289,0.7403910277894417,1.0,0.05381944444444445,0.8307013775390156,0.5034383875102111,1.0,0.026041666666666668,0.9198458346599875,10,0.03571428571428571
8,17227, gran,12.10971736907959,0.7783712376060596,1.0,0.046875,0.8043445675387262,0.48031243233373333,1.0,0.04513888888888889,0.9333701207929346,10,0.03571428571428571
9,856, f,13.793935775756836,0.7129890512132591,1.0,0.03819444444444445,0.8411287503126273,0.5544133303467809,1.0,0.046875,0.9001376244891048,10,0.03571428571428571
10,34343,idan,15.38773250579834,0.7124558267931962,1.0,0.10243055555555555,0.8471183717512877,0.3354752230086764,1.0,0.059027777777777776,0.9672262609221599,10,0.03571428571428571
11,19393,ça,11.387166976928711,0.7178585772085446,1.0,0.043402777777777776,0.8430384672883605,0.46185800606604266,1.0,0.04513888888888889,0.933250238339791,10,0.03571428571428571
12,1589, /,13.23103141784668,0.4106433123532329,1.0,0.1701388888888889,0.9481316418553204,0.6427816973000979,1.0,0.04513888888888889,0.8690621120981553,10,0.03571428571428571
13,2,</s>,0.605085551738739,0.6961832769928702,1.0,0.010416666666666666,0.8501940543632892,0.6329531996806605,1.0,0.03819444444444445,0.8720501709897115,10,0.03571428571428571
0,0,<s>,0.07981658726930618,0.9740172943689664,1.0,0.019097222222222224,0.46373237358041625,0.6080407169164519,1.0,0.04513888888888889,0.8744918569737306,11,0.07407407407407407
1,0,<s>,9.118988990783691,0.8844057864507229,1.0,0.015625,0.6996434491045123,0.6476523969823142,1.0,0.059027777777777776,0.8762265515694988,11,0.07407407407407407
2,462,l,13.417189598083496,0.7082902529228419,1.0,0.05381944444444445,0.8471107196798104,0.5956704494497587,1.0,0.07291666666666667,0.8883325787683544,11,0.07407407407407407
3,108,',13.067438125610352,0.6367701938539774,1.0,0.17708333333333334,0.8786540587151924,0.6159253356468062,1.0,0.0625,0.8832278218696363,11,0.07407407407407407
4,13318,omo,13.809377670288086,0.8014729548534651,1.0,0.026041666666666668,0.7828857584666519,0.6006711439148016,1.0,0.0642361111111111,0.888336779905636,11,0.07407407407407407
5,740, c,14.302334785461426,0.5997804626088536,1.0,0.059027777777777776,0.896248046549097,0.6662307871277484,1.0,0.06770833333333333,0.8484814907585579,11,0.07407407407407407
6,879,un,12.099129676818848,0.6574036614772094,1.0,0.10416666666666667,0.8718516672531547,0.5393926229133446,1.0,0.0920138888888889,0.9103448876772828,11,0.07407407407407407
7,2821, grand,12.62180233001709,0.6721105874824047,1.0,0.16145833333333334,0.861766387086761,0.6276702127165348,1.0,0.05381944444444445,0.8743030308569831,11,0.07407407407407407
8,242,e,14.789382934570312,0.6579607209439242,1.0,0.14583333333333334,0.8725687113627578,0.5962650003117556,1.0,0.043402777777777776,0.890026087214701,11,0.07407407407407407
